0.146001,0.00180092,0.231867,0.00684205,-0.0858659,-0.00504113,0.611547,0.25717,0,0,-0.126045,-0.00400024,0.01065,0.058
0.151649,0.00197202,0.23586,0.00707791,-0.0842105,-0.0051059,0.610965,0.257033,0,0,-0.127108,-0.0041575,0.0117,0.059
0.157297,0.00214904,0.239852,0.00731777,-0.0825551,-0.00516872,0.61028,0.25689,0,0,-0.128067,-0.00431347,0.01275,0.06
0.162895,0.00234926,0.243845,0.00756162,-0.0809499,-0.00521236,0.609553,0.255516,0,0,-0.128931,-0.00446705,0.01397,0.061
0.168493,0.00255631,0.247837,0.00780946,-0.0793447,-0.00525315,0.608735,0.254121,0,0,-0.129703,-0.00461824,0.01519,0.062
0.17409,0.00277018,0.251829,0.00806129,-0.0777396,-0.00529111,0.607829,0.252708,0,0,-0.130387,-0.00476701,0.01641,0.063
0.180015,0.00309838,0.255821,0.00831712,-0.0758065,-0.00521874,0.606512,0.244377,0,0,-0.130965,-0.00490659,0.01859,0.064
0.185939,0.00343949,0.259813,0.00857693,-0.0738738,-0.00513745,0.605092,0.235943,0,0,-0.131442,-0.00503692,0.02077,0.065
0.191862,0.00379351,0.263804,0.00884074,-0.0719417,-0.00504723,0.603574,0.227411,0,0,-0.131822,-0.00515786,0.02295,0.066
0.197785,0.00416045,0.267795,0.00910854,-0.07001,-0.00494809,0.601961,0.218785,0,0,-0.132109,-0.00526927,0.02513,0.067
0.203707,0.00454241,0.271786,0.00938033,-0.068079,-0.00483792,0.600258,0.209927,0,0,-0.132305,-0.00537088,0.02733,0.068
0.209657,0.00494888,0.275776,0.00965611,-0.0661189,-0.00470723,0.598436,0.200269,0,0,-0.132413,-0.00546184,0.02963,0.069
0.215607,0.00536903,0.279766,0.00993588,-0.0641595,-0.00456685,0.596528,0.190518,0,0,-0.132436,-0.00554199,0.03193,0.07
0.221556,0.00580287,0.283756,0.0102196,-0.0622008,-0.00441678,0.594536,0.180677,0,0,-0.132376,-0.00561121,0.03423,0.071
0.227503,0.00625039,0.287746,0.0105074,-0.0602428,-0.00425701,0.592463,0.17075,0,0,-0.132237,-0.00566933,0.03653,0.072
0.23345,0.00671158,0.291735,0.0107991,-0.0582856,-0.00408756,0.590311,0.160739,0,0,-0.132022,-0.00571622,0.03883,0.073
0.239386,0.00716064,0.295724,0.0110949,-0.056338,-0.00393423,0.588091,0.15233,0,0,-0.131733,-0.00575334,0.04089,0.074
0.245322,0.00762192,0.299713,0.0113946,-0.0543911,-0.00377266,0.585799,0.143861,0,0,-0.131374,-0.00578056,0.04295,0.075
0.251257,0.00809543,0.303702,0.0116983,-0.0524449,-0.00360286,0.583436,0.135335,0,0,-0.130946,-0.00579777,0.04501,0.076
0.25719,0.00858117,0.30769,0.012006,-0.0504993,-0.00342482,0.581006,0.126754,0,0,-0.130452,-0.00580486,0.04707,0.077
0.263123,0.00907912,0.311678,0.0123177,-0.0485544,-0.00323855,0.578511,0.118121,0,0,-0.129894,-0.0058017,0.04913,0.078
0.269055,0.0095893,0.315665,0.0126333,-0.0466103,-0.00304404,0.575952,0.109436,0,0,-0.129274,-0.00578818,0.05119,0.079
0.274828,0.0100556,0.319652,0.012953,-0.0448241,-0.00289736,0.573496,0.103789,0,0,-0.128604,-0.00576769,0.0528,0.08
0.280591,0.010535,0.323639,0.0132766,-0.0430485,-0.00274168,0.571001,0.0978501,0,0,-0.127886,-0.00573991,0.05445,0.081
0.286352,0.0110238,0.327626,0.0136043,-0.0412734,-0.00258048,0.568459,0.0918912,0,0,-0.12712,-0.00570475,0.0561,0.082
0.292113,0.0115221,0.331612,0.0139359,-0.0394988,-0.00241377,0.56587,0.085913,0,0,-0.126309,-0.00566215,0.05775,0.083
0.297873,0.01203,0.335598,0.0142715,-0.0377247,-0.00224153,0.563235,0.0799164,0,0,-0.125453,-0.00561202,0.0594,0.084
0.303495,0.0124966,0.339583,0.0146111,-0.0360882,-0.0021145,0.560702,0.0765939,0,0,-0.124563,-0.00555747,0.06065,0.085
0.309117,0.0129703,0.343569,0.0149547,-0.0344519,-0.00198442,0.558134,0.0732805,0,0,-0.123638,-0.00549843,0.0619,0.086
0.314779,0.0134387,0.347554,0.0153022,-0.0327751,-0.00186354,0.555489,0.0709114,0,0,-0.122678,-0.0054356,0.06301,0.087
0.32044,0.0139134,0.351538,0.0156538,-0.0310984,-0.00174036,0.552808,0.0685624,0,0,-0.121682,-0.00536896,0.06412,0.088
0.3261,0.0143944,0.355522,0.0160093,-0.0294219,-0.00161489,0.550092,0.066234,0,0,-0.120652,-0.00529847,0.06523,0.089
0.331761,0.0148817,0.359506,0.0163688,-0.0277455,-0.00148711,0.547342,0.0639266,0,0,-0.119588,-0.00522411,0.06634,0.09
0.337313,0.0153342,0.36349,0.0167323,-0.0261768,-0.00139815,0.544674,0.0637424,0,0,-0.118497,-0.00514843,0.06713,0.091
0.342865,0.015791,0.367473,0.0170998,-0.0246081,-0.00130879,0.541979,0.0636004,0,0,-0.117381,-0.00507137,0.06792,0.092
0.348416,0.0162522,0.371455,0.0174713,-0.0230394,-0.00121903,0.539258,0.0635009,0,0,-0.116239,-0.00499293,0.06871,0.093
0.353916,0.0167312,0.375438,0.0178467,-0.0215217,-0.00111549,0.536565,0.0624062,0,0,-0.115074,-0.00491226,0.06966,0.094
0.359415,0.0172154,0.37942,0.0182261,-0.0200041,-0.00101072,0.533851,0.0613434,0,0,-0.113887,-0.00482934,0.07061,0.095
0.364817,0.0176693,0.383401,0.0186096,-0.0185843,-0.000940235,0.531218,0.0620493,0,0,-0.112684,-0.00474637,0.07129,0.096
0.370218,0.0181269,0.387382,0.0189969,-0.0171645,-0.000870062,0.52857,0.0628047,0,0,-0.111466,-0.00466328,0.07197,0.097
0.375619,0.0185881,0.391363,0.0193883,-0.0157445,-0.000800198,0.525905,0.0636096,0,0,-0.110231,-0.00458008,0.07265,0.098
0.381019,0.019053,0.395344,0.0197837,-0.0143245,-0.000730641,0.523224,0.0644643,0,0,-0.108979,-0.00449674,0.07333,0.099
0.386338,0.0195388,0.399324,0.020183,-0.0129859,-0.000644199,0.520613,0.0639774,0,0,-0.107717,-0.00441216,0.07423,0.1
0.391539,0.0199815,0.403303,0.0205863,-0.011764,-0.000604776,0.518115,0.0658561,0,0,-0.10645,-0.00432931,0.07476,0.101
0.39674,0.020427,0.407282,0.0209936,-0.010542,-0.000566577,0.515613,0.0677938,0,0,-0.105179,-0.00424811,0.07529,0.102
